"data","complexo","hospital","clinica","enfermaria","leito","pacientes_dia"
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000009 - 06,LEITO: 90000000000000233 - 323,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000009 - 06,LEITO: 90000000000000234 - 324,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000009 - 06,LEITO: 90000000000000236 - 326,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000010 - 07,LEITO: 90000000000000238 - 328,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000011 - 08,LEITO: 90000000000000244 - 334,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000012 - 09,LEITO: 90000000000000247 - 337,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000013 - 10,LEITO: 90000000000000252 - 342,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000013 - 10,LEITO: 90000000000000254 - 344,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000013 - 10,LEITO: 90000000000000255 - 345,2
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000014 - 11,LEITO: 90000000000000257 - 347,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000014 - 11,LEITO: 90000000000000258 - 348,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000014 - 11,LEITO: 90000000000000260 - 350,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000015 - 12,LEITO: 90000000000000262 - 352,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000015 - 12,LEITO: 90000000000000263 - 353,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000015 - 12,LEITO: 90000000000000265 - 355,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000019 - 04,LEITO: 90000000000000297 - 207,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000022 - 07,LEITO: 90000000000000301 - 211,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000022 - 07,LEITO: 90000000000000302 - 212,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000022 - 07,LEITO: 90000000000000303 - 213,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000023 - 08,LEITO: 90000000000000304 - 214,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000023 - 08,LEITO: 90000000000000306 - 216,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000023 - 08,LEITO: 90000000000000307 - 217,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000024 - 09,LEITO: 90000000000000308 - 218,2
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000024 - 09,LEITO: 90000000000000310 - 220,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000025 - 10,LEITO: 90000000000000312 - 222,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000026 - 11,LEITO: 90000000000000315 - 225,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000027 - 12,LEITO: 90000000000000317 - 227,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000039 - 14,LEITO: 90000000000000275 - 365,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000040 - 15,LEITO: 90000000000000278 - 368,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000040 - 15,LEITO: 90000000000000280 - 370,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000041 - 16,LEITO: 90000000000000283 - 373,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,PEDIATRIA,ENFERMARIA: 90000000000000041 - 16,LEITO: 90000000000000284 - 374,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,UTI INFANTIL,ENFERMARIA: 90000000000000001 - CTI 1,LEITO: 90000000000000003 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,UTI INFANTIL,ENFERMARIA: 90000000000000003 - CTI 4,LEITO: 90000000000000177 - 13,1
"19-09-2020",URGENCIA E EMERGENCIA,HIJPII,UTI INFANTIL,ENFERMARIA: 90000000000000034 - CTI 3,LEITO: 90000000000000174 - 10,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001069 - 07,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000114 - 401 - SAT,LEITO: 10000000000001070 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000114 - 401 - SAT,LEITO: 10000000000001487 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000114 - 401 - SAT,LEITO: 10000000000001488 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000114 - 401 - SAT,LEITO: 10000000000001489 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000115 - 403,LEITO: 10000000000001071 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000115 - 403,LEITO: 10000000000001072 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000115 - 403,LEITO: 10000000000001496 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000115 - 403,LEITO: 10000000000001498 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000116 - 404,LEITO: 10000000000001073 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000116 - 404,LEITO: 10000000000001075 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000116 - 404,LEITO: 10000000000001076 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000117 - 405,LEITO: 10000000000001079 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000117 - 405,LEITO: 10000000000001083 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000118 - 406,LEITO: 10000000000001085 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000118 - 406,LEITO: 10000000000001086 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000169 - 402,LEITO: 10000000000001491 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000169 - 402,LEITO: 10000000000001492 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000169 - 402,LEITO: 10000000000001493 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000169 - 402,LEITO: 10000000000001495 - 05,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA GERAL,ENFERMARIA: 10000000000000176 - ISOLADO,LEITO: 10000000000001486 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000123 - 503,LEITO: 10000000000001103 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000123 - 503,LEITO: 10000000000001479 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000124 - 504,LEITO: 10000000000001106 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000124 - 504,LEITO: 10000000000001108 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000126 - 506,LEITO: 10000000000001117 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000126 - 506,LEITO: 10000000000001118 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000127 - 507,LEITO: 10000000000001122 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001470 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001471 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001472 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001474 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001475 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001476 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001477 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001168 - 04,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000137 - 701,LEITO: 10000000000001169 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001174 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001175 - 02,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001176 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001178 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001179 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001180 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001181 - 03,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001183 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000140 - 704,LEITO: 10000000000001184 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000140 - 704,LEITO: 10000000000001186 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001191 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001192 - 04,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001193 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001465 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001466 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001467 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001468 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000143 - 707,LEITO: 10000000000001200 - 02,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000143 - 707,LEITO: 10000000000001201 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001323 - 08,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000167 - ISOLADO,LEITO: 10000000000001482 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000131 - 602,LEITO: 10000000000001140 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000133 - 604,LEITO: 10000000000001150 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000133 - 604,LEITO: 10000000000001154 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001155 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001157 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001159 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001165 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001166 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001167 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001057 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001059 - 05,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001060 - 06,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001061 - 07,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001063 - 01,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001064 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001068 - 06,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001207 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001208 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001209 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001211 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001212 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001213 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001214 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000147 - 804,LEITO: 10000000000001217 - 03,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000148 - 805,LEITO: 10000000000001219 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000148 - 805,LEITO: 10000000000001220 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000148 - 805,LEITO: 10000000000001223 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000149 - 806,LEITO: 10000000000001224 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000149 - 806,LEITO: 10000000000001225 - 02,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001320 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001321 - 06,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001322 - 07,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000175 - 02,LEITO: 10000000000001319 - 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000170 - ISOLADO,LEITO: 10000000000001500 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001568 - 01,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001570 - 03,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001572 - 05,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001574 - 07,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001576 - 09,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001578 - 11,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001580 - 13,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001581 - 14,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001585 - 18,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001587 - 20,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001590 - 23,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001591 - 24,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001593 - 26,2
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001594 - 27,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001596 - 29,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001597 - 30,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001600 - 33,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001627 - 37,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI INFANTIL,ENFERMARIA: 10000000000000192 - UTI - PED,LEITO: 10000000000001619 - UTI 04,1
"19-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI INFANTIL,ENFERMARIA: 10000000000000192 - UTI - PED,LEITO: 10000000000001621 - UTI 06,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000034 - 201,LEITO: 30000000000000175 - 201.5,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000034 - 201,LEITO: 30000000000000176 - 201.6,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000035 - 202,LEITO: 30000000000000182 - 202.6,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000036 - 203,LEITO: 30000000000000185 - 203.3,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000191 - 301.2,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000192 - 301.3,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000194 - 301.5,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000195 - 301.6,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000039 - 302,LEITO: 30000000000000202 - 302.6,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000041 - 305,LEITO: 30000000000000210 - 305.3,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000042 - 306,LEITO: 30000000000000211 - 306.1,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000045 - 403,LEITO: 30000000000000225 - 403.5,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000226 - 404.1,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000227 - 404.2,1
"19-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000228 - 404.3,1
